spid,pid,name,season,position,position2,position3,ovr,ovr2,ovr3,pay,preferredfoot,weakfootabilitytypecode,height,weight,nation_id,thumb_path
513209519,209519,가에탕 라보르드,23PLA,st,,,88,0,0,17,2,4,181,78,18,/players/p209519.png?rd=202607310540
513209846,209846,크리스티안 귄터,23PLA,lb,lm,,84,80,0,15,2,2,184,83,21,/playersAction/p209846_25.png?rd=202607310550
513209889,209889,하파엘 게헤이루,23PLA,lb,lm,cm,88,92,93,16,2,2,170,69,38,/playersAction/p209889_25.png?rd=202607310550
513209981,209981,야신 부누,23PLA,gk,,,92,0,0,15,2,2,195,78,129,/playersAction/p209981_25.png?rd=202607310550
513210008,210008,아드리앙 라비오,23PLA,cm,lm,,92,90,0,18,2,3,191,80,18,/playersAction/p210008_25.png?rd=202607310550
513210021,210021,하니 무크타르,23PLA,cf,st,cam,90,86,91,17,1,5,173,71,21,/playersAction/p210021_25.png?rd=202607310550
513210315,210315,라울 데 토마스,23PLA,st,,,86,0,0,17,1,4,180,72,45,/players/p210315.png?rd=202607310550
513210385,210385,후이 실바,23PLA,gk,,,89,0,0,14,1,3,191,91,38,/playersAction/p210385_25.png?rd=202607310550
513210897,210897,샹셀 음벰바,23PLA,cb,,,89,0,0,17,1,3,182,81,110,/playersAction/p210897_25.png?rd=202607310540
513210930,210930,카를레스 힐,23PLA,cam,rm,,91,91,0,16,2,4,170,65,45,/players/p210930.png?rd=202607310550
513211256,211256,N. 탈리아피코,23PLA,lb,,,86,0,0,16,2,2,172,65,52,/playersAction/p211256_25.png?rd=202607310550
513212096,212096,빈첸초 그리포,23PLA,lm,cf,cam,87,87,87,17,1,2,180,76,27,/playersAction/p212096_25.png?rd=202607310550
513212138,212138,P. 프랑코프스키,23PLA,rwb,lwb,,84,84,0,15,1,3,175,70,37,/playersAction/p212138_25.png?rd=202607310540
513212198,212198,브루누 페르난데스,23PLA,cam,cm,,96,97,0,19,1,3,179,69,38,/playersAction/p212198_25.png?rd=202607310550
513212242,212242,로베르트 안드리히,23PLA,cdm,cm,,92,89,0,17,1,4,186,86,21,/playersAction/p212242_25.png?rd=202607310540
513213439,213439,J. 오소리오,23PLA,cm,cdm,lm,83,79,81,14,1,5,175,68,70,/playersAction/p213439_25.png?rd=202607310540
513213648,213648,P. 호이비에르,23PLA,cdm,cm,,92,90,0,18,1,4,187,84,13,/playersAction/p213648_25.png?rd=202607310550
513213661,213661,A. 크리스텐센,23PLA,cb,,,90,0,0,18,1,3,187,82,13,/playersAction/p213661_25.png?rd=202607310540
513215716,215716,A. 미트로비치,23PLA,st,,,91,0,0,16,1,4,189,90,51,/players/p215716.png?rd=202607310540
513215914,215914,은골로 캉테,23PLA,cdm,cm,,93,89,0,18,1,3,168,70,18,/playersAction/p215914_25.png?rd=202607310550
513216201,216201,이냐키 윌리암스,23PLA,rm,st,,90,91,0,16,1,2,186,80,117,/playersAction/p216201_25.png?rd=202607310550
513216267,216267,앤드루 로버트슨,23PLA,lb,,,93,0,0,18,2,2,178,64,42,/playersAction/p216267_25.png?rd=202607310550
513216320,216320,세코 포파나,23PLA,cm,,,91,0,0,17,1,4,185,74,108,/playersAction/p216320_25.png?rd=202607310540
513216354,216354,A. 크라마리치,23PLA,cf,cm,cam,91,86,91,17,1,4,177,73,10,/playersAction/p216354_25.png?rd=202607310550
513216388,216388,알랭 생막시맹,23PLA,lw,lm,,90,89,0,18,1,4,173,67,18,/playersAction/p216388_25.png?rd=202607310550
513216393,216393,유리 틸레만스,23PLA,cm,cdm,,91,86,0,18,1,5,176,72,7,/playersAction/p216393_25.png?rd=202607310550
513216460,216460,J. 히메네스,23PLA,cb,,,92,0,0,17,1,3,185,79,60,/playersAction/p216460_25.png?rd=202607310540
513216594,216594,나빌 페키르,23PLA,cam,,,91,0,0,18,2,4,173,75,18,/players/p216594.png?rd=202607310550
513217036,217036,알렉스 모레노,23PLA,lb,,,86,0,0,16,2,3,179,68,45,/playersAction/p217036_25.png?rd=202607310550
513219522,219522,코난 레데스마,23PLA,gk,,,90,0,0,15,1,2,186,83,52,/players/p219522.png?rd=202607310550
513219683,219683,코랑탕 톨리소,23PLA,cdm,cm,,88,89,0,17,1,2,181,81,18,/playersAction/p219683_25.png?rd=202607310550
513219693,219693,D. 카를루스,23PLA,cb,,,88,0,0,17,1,4,186,79,54,/playersAction/p219693_25.png?rd=202607310550
513219733,219733,뤼도비크 아조르크,23PLA,st,,,86,0,0,16,2,3,196,93,18,/playersAction/p219733_25.png?rd=202607310550
513219789,219789,하마리 트라오레,23PLA,rb,,,87,0,0,16,1,3,175,70,126,/playersAction/p219789_25.png?rd=202607310550
513219812,219812,P. 치우리아,23PLA,rm,cf,,85,85,0,16,2,4,178,67,27,/playersAction/p219812_25.png?rd=202607310550
513219932,219932,A. 사나브리아,23PLA,st,,,88,0,0,16,1,4,181,73,58,/playersAction/p219932_25.png?rd=202607310550
513220814,220814,루카스 에르난데스,23PLA,cb,lb,,89,87,0,17,2,2,184,79,18,/playersAction/p220814_25.png?rd=202607310550
513220901,220901,다비드 라야,23PLA,gk,,,89,0,0,14,1,3,183,75,45,/playersAction/p220901_25.png?rd=202607310550
513221087,221087,파우 로페스,23PLA,gk,,,87,0,0,14,2,3,189,77,45,/playersAction/p221087_25.png?rd=202607310550
513221671,221671,이재성,23PLA,cam,cf,cm,88,87,87,16,2,3,181,74,167,/playersAction/p221671_25.png?rd=202607310540
513221697,221697,올리 왓킨스,23PLA,st,,,90,0,0,17,1,4,180,70,14,/playersAction/p221697_25.png?rd=202607310550
513222357,222357,브릴 엠볼로,23PLA,st,,,86,0,0,16,1,4,187,88,47,/playersAction/p222357_25.png?rd=202607310540
513222665,222665,마르틴 외데고르,23PLA,cam,cm,,96,95,0,19,2,2,178,68,36,/playersAction/p222665_25.png?rd=202607310540
513223197,223197,에네스 위날,23PLA,st,,,91,0,0,18,1,4,187,78,48,/playersAction/p223197_25.png?rd=202607310550
513223697,223697,로빈 고젠스,23PLA,lwb,lm,,85,84,0,16,2,3,183,76,21,/playersAction/p223697_25.png?rd=202607310550
513223848,223848,S. 밀린코비치-사비치,23PLA,cm,,,97,0,0,18,1,5,192,95,51,/playersAction/p223848_25.png?rd=202607310550
513223874,223874,발랑탕 롱지에,23PLA,cdm,cm,,87,85,0,17,1,4,172,67,18,/playersAction/p223874_25.png?rd=202607310550
513224158,224158,소피안 암라바트,23PLA,cdm,cm,,86,86,0,16,1,2,185,75,129,/playersAction/p224158_25.png?rd=202607310540
513224179,224179,보르하 이글레시아스 ,23PLA,st,,,90,0,0,18,1,3,187,86,45,/playersAction/p224179_25.png?rd=202607310550
513224196,224196,라미 벤세바이니,23PLA,lb,cb,,86,87,0,16,2,4,187,82,97,/playersAction/p224196_25.png?rd=202607310550
513224232,224232,니콜로 바렐라,23PLA,cm,,,94,0,0,18,1,3,175,68,27,/playersAction/p224232_25.png?rd=202607310550
513224425,224425,마리우스 볼프,23PLA,rb,rm,,83,84,0,15,1,4,188,81,21,/playersAction/p224425_25.png?rd=202607310540
513225126,225126,엘리스 스키리,23PLA,cdm,cm,,87,86,0,17,1,3,185,74,145,/playersAction/p225126_25.png?rd=202607310550
513225193,225193,미켈 메리노,23PLA,cm,cam,lm,95,93,92,19,2,3,189,83,45,/playersAction/p225193_25.png?rd=202607310550
513225201,225201,알렉스 베렝게르,23PLA,lm,rm,,88,88,0,16,1,4,175,73,45,/playersAction/p225201_25.png?rd=202607310550
513225341,225341,다비드 가르시아,23PLA,cb,,,91,0,0,17,1,3,185,72,45,/players/p225341.png?rd=202607310550
513225375,225375,콘라트 라이머,23PLA,cdm,cm,,91,88,0,17,1,3,180,72,4,/playersAction/p225375_25.png?rd=202607310540
513225663,225663,알렉산드르 골로빈,23PLA,lm,rm,cam,87,87,88,16,1,4,178,69,40,/playersAction/p225663_25.png?rd=202607310540
513225951,225951,드니 부앙가,23PLA,lw,st,,90,90,0,16,1,4,180,71,115,/playersAction/p225951_25.png?rd=202607310550
513226161,226161,마르코스 요렌테,23PLA,rm,cm,rb,91,90,90,17,1,4,184,74,45,/playersAction/p226161_25.png?rd=202607310550
513226221,226221,아리츠 엘루스톤도,23PLA,cb,rb,,89,86,0,16,1,3,180,71,45,/playersAction/p226221_25.png?rd=202607310550
513226491,226491,키어런 티어니,23PLA,lb,,,87,0,0,16,2,3,180,73,42,/playersAction/p226491_25.png?rd=202607310540
513226753,226753,앙드레 오나나,23PLA,gk,,,92,0,0,15,1,3,190,93,103,/playersAction/p226753_25.png?rd=202607310550
513226754,226754,이스마엘 벤나세르,23PLA,cdm,cm,cam,91,91,90,17,2,3,175,70,97,/playersAction/p226754_25.png?rd=202607310550
513226851,226851,뱅자맹 파바르,23PLA,cb,rb,,91,90,0,18,1,3,186,81,18,/playersAction/p226851_25.png?rd=202607310550
513227127,227127,알렉스 레미로,23PLA,gk,,,90,0,0,16,1,4,192,79,45,/playersAction/p227127_25.png?rd=202607310550
513227535,227535,로드리고 벤탕쿠르,23PLA,cm,,,91,0,0,18,1,4,187,73,60,/playersAction/p227535_25.png?rd=202607310540
513227796,227796,크리스천 풀리식,23PLA,lw,rw,lm,91,91,89,17,1,4,177,69,95,/playersAction/p227796_25.png?rd=202607310540
513227950,227950,예라이,23PLA,cb,,,88,0,0,17,1,3,182,79,45,/players/p227950.png?rd=202607310550
513228520,228520,에세키엘 아빌라,23PLA,st,rm,lm,87,82,82,17,1,5,172,81,52,/playersAction/p228520_25.png?rd=202607310550
513228708,228708,L. 마르티네스 콰르타,23PLA,cb,,,86,0,0,15,1,3,183,78,52,/playersAction/p228708_25.png?rd=202607310550
513228881,228881,다비데 칼라브리아,23PLA,rb,rwb,,88,88,0,16,1,3,177,70,27,/playersAction/p228881_25.png?rd=202607310550
513228941,228941,안드레 실바,23PLA,st,,,87,0,0,17,1,3,185,84,38,/playersAction/p228941_25.png?rd=202607310550
513229261,229261,데니스 자카리아,23PLA,cdm,cm,,88,85,0,16,1,3,190,81,47,/playersAction/p229261_25.png?rd=202607310540
513229668,229668,마리오 에르모소,23PLA,cb,,,91,0,0,17,2,3,184,76,45,/playersAction/p229668_25.png?rd=202607310550
513229891,229891,J. 리에르손,23PLA,lb,rb,,84,84,0,15,1,4,183,82,36,/playersAction/p229891_25.png?rd=202607310540
513229942,229942,악셀 디사시,23PLA,cb,,,88,0,0,16,1,2,190,86,18,/playersAction/p229942_25.png?rd=202607310550
513229984,229984,벤 칠웰,23PLA,lb,lwb,,86,87,0,16,2,3,180,77,14,/playersAction/p229984_25.png?rd=202607310550
513230084,230084,루카스 은메차,23PLA,st,,,87,0,0,16,1,4,185,80,21,/playersAction/p230084_25.png?rd=202607310550
513230142,230142,오야르사발,23PLA,lm,rm,lw,90,90,91,17,2,3,181,79,45,/playersAction/p230142_25.png?rd=202607310550
513230869,230869,우나이 시몬,23PLA,gk,,,91,0,0,14,1,3,190,89,45,/playersAction/p230869_25.png?rd=202607310550
513230938,230938,F. 케시에,23PLA,cdm,cm,,92,91,0,17,1,4,183,74,108,/playersAction/p230938_25.png?rd=202607310540
513230977,230977,미겔 알미론,23PLA,rw,rm,,88,88,0,17,2,2,174,70,58,/playersAction/p230977_25.png?rd=202607310550
513231281,231281,T. 알렉산더-아놀드,23PLA,rb,,,91,0,0,18,1,4,180,69,14,/playersAction/p231281_25.png?rd=202607310550
513231366,231366,P. 린하르트,23PLA,cb,,,88,0,0,16,1,3,189,83,4,/playersAction/p231366_25.png?rd=202607310550
513231410,231410,브라힘 디아스,23PLA,cam,cf,rw,91,89,90,17,1,5,171,59,45,/playersAction/p231410_25.png?rd=202607310540
513231478,231478,라우타로,23PLA,st,,,96,0,0,19,1,4,174,72,52,/playersAction/p231478_25.png?rd=202607310550
513231591,231591,하비 갈란,23PLA,lb,lwb,,89,90,0,16,2,2,172,70,45,/playersAction/p231591_25.png?rd=202607310550
513231747,231747,킬리안 음바페,23PLA,st,lw,,98,98,0,21,1,4,182,75,18,/playersAction/p231747_25.png?rd=202607310550
513231836,231836,J. 카를손,23PLA,lw,,,86,0,0,16,1,3,178,68,46,/players/p231836.png?rd=202607310550
513231969,231969,R. 말리노우스키,23PLA,cf,cam,,88,88,0,17,2,4,181,79,49,/playersAction/p231969_25.png?rd=202607310550
513232363,232363,밀란 슈크리니아르,23PLA,cb,,,92,0,0,17,1,3,187,80,43,/playersAction/p232363_25.png?rd=202607310550
513232498,232498,이시,23PLA,rm,,,88,0,0,17,2,3,169,71,45,/playersAction/p232498_25.png?rd=202607310550
513232639,232639,도안 리쓰,23PLA,rm,cam,,87,87,0,16,2,3,172,70,163,/playersAction/p232639_25.png?rd=202607310550
513232656,232656,테오 에르난데스,23PLA,lb,lm,,91,90,0,17,2,3,184,81,18,/playersAction/p232656_25.png?rd=202607310550
513233195,233195,크사버 슐라거,23PLA,cdm,cm,,90,89,0,17,2,3,174,78,4,/playersAction/p233195_25.png?rd=202607310540
513233486,233486,로뱅 르노르망,23PLA,cb,,,91,0,0,17,1,3,187,81,45,/playersAction/p233486_25.png?rd=202607310550
513233556,233556,R. 오르솔리니,23PLA,rm,cf,,86,86,0,16,2,4,183,73,27,/playersAction/p233556_25.png?rd=202607310550
513233731,233731,알렉산데르 이사크,23PLA,st,lw,,91,91,0,17,1,5,192,77,46,/playersAction/p233731_25.png?rd=202607310540
513233738,233738,수벨디아,23PLA,cb,,,87,0,0,16,1,3,181,73,45,/playersAction/p233738_25.png?rd=202607310550
513233934,233934,에런 램즈데일,23PLA,gk,,,91,0,0,16,1,3,191,77,14,/playersAction/p233934_25.png?rd=202607310550
513234112,234112,도도,23PLA,rb,,,83,0,0,15,1,3,166,68,54,/playersAction/p234112_25.png?rd=202607310550
513234236,234236,파트리크 시크,23PLA,st,,,91,0,0,18,2,3,191,86,12,/playersAction/p234236_25.png?rd=202607310550
513234396,234396,알폰소 데이비스,23PLA,lb,lm,,87,89,0,17,2,4,185,77,70,/playersAction/p234396_25.png?rd=202607310540
513234612,234612,조나탕 이코네,23PLA,rw,rm,,87,86,0,16,2,3,175,73,18,/playersAction/p234612_25.png?rd=202607310550
513234642,234642,에두아르 멘디,23PLA,gk,,,91,0,0,15,1,2,197,86,136,/playersAction/p234642_25.png?rd=202607310550
513235073,235073,그레고르 코벨,23PLA,gk,,,95,0,0,17,1,3,195,88,47,/playersAction/p235073_25.png?rd=202607310550
513235410,235410,유세프 엔네시리,23PLA,st,,,91,0,0,18,2,3,188,78,129,/playersAction/p235410_25.png?rd=202607310550
513235794,235794,에베레치 에제,23PLA,cam,cm,lw,91,88,90,17,1,3,178,67,14,/playersAction/p235794_25.png?rd=202607310550
513235813,235813,러즈반 마린,23PLA,cm,,,85,0,0,15,1,4,178,75,39,/playersAction/p235813_25.png?rd=202607310540
513235844,235844,에드손 알바레스,23PLA,cdm,cb,,89,90,0,17,1,3,187,73,83,/playersAction/p235844_25.png?rd=202607310540
513235866,235866,크리스티앙 쿠아메,23PLA,st,rw,lw,86,86,86,15,1,4,185,70,108,/playersAction/p235866_25.png?rd=202607310550
513235944,235944,브라이스 멘데스,23PLA,cm,,,89,0,0,17,2,3,187,76,45,/playersAction/p235944_25.png?rd=202607310550
513235997,235997,프란 벨트란,23PLA,cdm,cm,,86,85,0,16,1,3,165,64,45,/players/p235997.png?rd=202607310550
513236045,236045,헤이닐두,23PLA,lb,cb,,89,89,0,16,2,3,180,73,130,/playersAction/p236045_25.png?rd=202607310550
513236276,236276,A. 단주마,23PLA,st,lm,,89,88,0,17,1,4,178,74,34,/playersAction/p236276_25.png?rd=202607310550
513236355,236355,루이스 펠리피,23PLA,cb,,,87,0,0,16,1,4,187,80,27,/playersAction/p236355_25.png?rd=202607310550
513236401,236401,누사이르 마즈라위,23PLA,rb,,,89,0,0,16,1,3,183,65,129,/playersAction/p236401_25.png?rd=202607310550
513236610,236610,모이스 킨,23PLA,st,lw,,85,81,0,16,1,3,182,72,27,/playersAction/p236610_25.png?rd=202607310550
513236772,236772,D. 소보슬러이,23PLA,cam,,,91,0,0,18,1,4,186,74,23,/playersAction/p236772_25.png?rd=202607310550
513236786,236786,마르탱 테리에,23PLA,lm,st,,89,90,0,16,1,3,184,78,18,/playersAction/p236786_25.png?rd=202607310550
513236791,236791,안토닌 바라크,23PLA,cm,cam,cf,88,88,88,17,2,3,190,86,12,/playersAction/p236791_25.png?rd=202607310540
513237086,237086,김민재,23PLA,cb,,,90,0,0,18,1,3,190,86,167,/playersAction/p237086_25.png?rd=202607310540
513237221,237221,후안 포이트,23PLA,rb,cb,cdm,86,88,86,16,1,3,187,83,52,/playersAction/p237221_25.png?rd=202607310550
513237681,237681,구보 다케후사,23PLA,rw,st,cam,90,85,88,17,2,4,173,64,163,/playersAction/p237681_25.png?rd=202607310550
513237819,237819,N. 도밍게스,23PLA,cdm,cm,,86,86,0,15,1,5,179,73,52,/playersAction/p237819_25.png?rd=202607310550
513237985,237985,케빈 단소,23PLA,cb,,,89,0,0,16,1,3,190,85,4,/playersAction/p237985_25.png?rd=202607310550
513238095,238095,니콜라 밀렌코비치,23PLA,cb,,,86,0,0,16,1,3,195,90,51,/playersAction/p238095_25.png?rd=202607310550
513238277,238277,D. 가즈다그,23PLA,cam,cm,,86,85,0,15,1,2,178,76,23,/playersAction/p238277_25.png?rd=202607310550
513238463,238463,아마두 아이다라,23PLA,cm,cdm,rm,88,86,87,16,1,2,175,72,126,/players/p238463.png?rd=202607310550
513238794,238794,비니시우스,23PLA,lw,,,98,0,0,20,1,4,176,73,54,/playersAction/p238794_25.png?rd=202607310550
513239053,239053,페데리코 발베르데,23PLA,cm,rw,,96,94,0,19,1,4,182,78,60,/playersAction/p239053_25.png?rd=202607310540
513239085,239085,엘링 홀란,23PLA,st,,,99,0,0,21,2,3,195,94,36,/playersAction/p239085_25.png?rd=202607310550
513239093,239093,조나탕 클로스,23PLA,rwb,rm,rb,87,87,86,16,1,3,178,69,18,/playersAction/p239093_25.png?rd=202607310550
513239613,239613,마테오 페시나,23PLA,cam,cm,cf,87,88,87,16,2,2,187,77,27,/playersAction/p239613_25.png?rd=202607310550
513239818,239818,후벵 디아스,23PLA,cb,,,96,0,0,20,1,4,187,82,38,/playersAction/p239818_25.png?rd=202607310550
513240452,240452,음발라 은졸라,23PLA,st,,,85,0,0,16,2,4,185,82,98,/playersAction/p240452_25.png?rd=202607310550
513240833,240833,Y. 무코코,23PLA,st,,,86,0,0,16,2,4,175,72,21,/playersAction/p240833_25.png?rd=202607310550
513241084,241084,루이스 디아스,23PLA,lw,lm,,94,93,0,18,1,4,180,73,56,/playersAction/p241084_25.png?rd=202607310550
513241159,241159,마크 게히,23PLA,cb,,,85,0,0,16,1,4,182,82,14,/playersAction/p241159_25.png?rd=202607310550
513241464,241464,파우 토레스,23PLA,cb,,,92,0,0,18,2,3,191,80,45,/playersAction/p241464_25.png?rd=202607310550
513243014,243014,브라이언 음뵈모,23PLA,rw,st,,88,87,0,16,2,2,171,75,103,/playersAction/p243014_25.png?rd=202607310550
513243576,243576,페드로 포로,23PLA,rb,rwb,,88,89,0,16,1,3,173,69,45,/playersAction/p243576_25.png?rd=202607310550
513243593,243593,A. 로리엔테,23PLA,lw,rw,st,89,89,83,17,1,3,177,79,18,/playersAction/p243593_25.png?rd=202607310550
513243630,243630,조너선 데이비드,23PLA,st,,,91,0,0,18,1,5,175,70,70,/playersAction/p243630_25.png?rd=202607310540
513243715,243715,윌리암 살리바,23PLA,cb,,,93,0,0,17,1,3,193,85,18,/playersAction/p243715_25.png?rd=202607310550
513243780,243780,이강인,23PLA,lw,st,,87,84,0,16,2,3,173,66,167,/playersAction/p243780_25.png?rd=202607310540
513243812,243812,호드리구,23PLA,rw,lw,,94,94,0,18,1,4,174,64,54,/playersAction/p243812_25.png?rd=202607310550
513243854,243854,모하메드 시마칸,23PLA,cb,rb,,89,86,0,16,1,3,187,82,18,/playersAction/p243854_25.png?rd=202607310550
513244369,244369,V. 치한코우,23PLA,rm,cm,cam,91,86,91,17,2,4,178,72,49,/playersAction/p244369_25.png?rd=202607310550
513244675,244675,산세트,23PLA,cam,cm,st,90,89,88,17,1,4,188,72,45,/playersAction/p244675_25.png?rd=202607310550
513245371,245371,티아고 알마다,23PLA,cam,cm,cf,90,87,89,16,1,4,171,62,52,/playersAction/p245371_25.png?rd=202607310550
513245541,245541,지오바니 레이나,23PLA,rm,cam,lm,84,85,84,16,1,2,185,79,95,/playersAction/p245541_25.png?rd=202607310540
513245630,245630,유수프 포파나,23PLA,cdm,cm,,90,89,0,17,1,3,185,74,18,/playersAction/p245630_25.png?rd=202607310550
513246172,246172,새뮤얼 추쿠에제,23PLA,rw,rm,,90,89,0,17,2,2,172,70,133,/playersAction/p246172_25.png?rd=202607310550
513246242,246242,불라예 디아,23PLA,st,lw,cf,88,84,87,17,1,3,180,75,136,/playersAction/p246242_25.png?rd=202607310550
513246430,246430,두샨 블라호비치,23PLA,st,,,92,0,0,18,2,3,190,75,51,/playersAction/p246430_25.png?rd=202607310540
513246646,246646,막상스 카케레,23PLA,cm,cdm,,87,88,0,16,1,3,174,63,18,/playersAction/p246646_25.png?rd=202607310550
513247257,247257,이바녜스,23PLA,cb,,,90,0,0,16,1,2,185,73,54,/playersAction/p247257_25.png?rd=202607310550
513247394,247394,데얀 쿨루세브스키,23PLA,rw,,,90,0,0,17,2,3,186,75,46,/players/p247394.png?rd=202607310540
513247819,247819,N. 슐로터베크,23PLA,cb,,,92,0,0,17,2,2,191,90,21,/playersAction/p247819_25.png?rd=202607310540
513247827,247827,마이클 올리세,23PLA,rw,,,89,0,0,16,2,2,189,73,18,/playersAction/p247827_25.png?rd=202607310550
513247851,247851,브루누 기마랑이스,23PLA,cm,cdm,,95,95,0,19,1,2,182,74,54,/playersAction/p247851_25.png?rd=202607310550
513251752,251752,뤼카 슈발리에,23PLA,gk,,,88,0,0,14,1,3,189,78,18,/playersAction/p251752_25.png?rd=202607310540
513252371,252371,주드 벨링엄,23PLA,cm,,,96,0,0,19,1,4,186,75,14,/playersAction/p252371_25.png?rd=202607310550
513253072,253072,다르윈 누녜스,23PLA,st,lw,,91,88,0,17,1,3,187,80,60,/playersAction/p253072_25.png?rd=202607310540
513253163,253163,R. 아라우호,23PLA,cb,rb,,93,89,0,18,1,3,188,79,60,/playersAction/p253163_25.png?rd=202607310540
513254566,254566,P. 비머,23PLA,rw,cf,,85,84,0,16,1,4,182,77,4,/playersAction/p254566_25.png?rd=202607310550
513255565,255565,미토마 가오루,23PLA,lm,,,89,0,0,17,1,4,178,71,163,/playersAction/p255565_25.png?rd=202607310550
